Day;Month;Year;bedrooms;bathrooms;kvm_living;kvm_lot;floors;waterfront;view;condition;grade;kvm_above;kvm_basement;yr_built;yr_renovated;zipcode;lat;long;kvm_living15;kvm_lot15;price_nok
28;8;2014;4;2.5;274;653;2.0;0;0;3;10;274;0;2012;0;98199;47.6651;-122.403;274;589;7337528
4;3;2015;3;2.25;131;84;3.0;0;0;3;9;131;0;2014;0;98116;47.5818;-122.402;140;126;4214820
3;6;2014;4;2.5;208;345;2.0;0;0;3;8;208;0;2014;0;98038;47.3551;-122.061;235;401;2897360
15;1;2015;5;2.75;300;604;2.0;0;0;3;9;300;0;2014;0;98074;47.6237;-122.023;295;708;6646202
19;8;2014;3;2.0;195;2931;1.0;0;0;3;8;195;0;2010;0;98014;47.6907;-121.917;173;1714;3176040
14;11;2014;3;2.25;180;882;1.0;0;0;3;8;180;0;2013;0;98030;47.3714;-122.197;131;1186;2697644
11;3;2015;3;2.5;290;557;2.0;0;0;3;9;290;0;2007;0;98038;47.3473;-122.03;248;557;3342802
13;4;2015;4;2.5;192;397;2.0;0;0;3;8;192;0;2010;0;98028;47.773;-122.265;192;428;3924280
11;12;2014;4;2.5;344;418;2.0;0;0;3;9;344;0;2007;0;98028;47.7473;-122.23;283;469;5174000
9;9;2014;3;2.5;198;484;2.0;0;0;3;8;198;0;2013;0;98045;47.4832;-121.774;209;507;3629760
18;9;2014;3;2.25;151;93;2.5;0;0;3;8;143;7;2010;0;98027;47.54;-122.026;151;99;3383000
9;2;2015;3;2.5;138;230;3.0;0;0;3;8;138;0;2009;0;98133;47.7236;-122.353;118;107;2770080
29;10;2014;5;4.0;388;672;2.0;0;0;3;9;388;0;2014;0;98052;47.7049;-122.125;332;562;8285484
18;11;2014;2;2.5;130;117;2.0;0;0;3;8;108;22;2008;0;98106;47.5342;-122.349;98;142;2380040
12;5;2014;4;3.75;324;852;2.0;0;0;3;9;324;0;2012;0;98004;47.5991;-122.2;168;787;10061440
12;11;2014;3;1.0;121;567;1.0;0;0;3;7;121;0;2013;0;98014;47.7074;-121.364;121;636;1233800
25;2;2015;4;2.5;254;461;2.0;0;0;3;8;254;0;2006;0;98002;47.3363;-122.216;200;353;2543220
22;12;2014;3;2.5;170;234;2.0;0;0;3;8;170;0;2005;0;98055;47.4496;-122.189;150;257;2181040
16;6;2014;5;2.5;217;418;2.0;0;0;3;7;217;0;2009;0;98059;47.4911;-122.154;203;418;3414840
2;12;2014;3;1.75;131;176;2.0;0;0;3;8;131;0;2014;0;98106;47.5171;-122.347;131;168;2131688
8;4;2015;3;2.5;179;767;2.0;0;0;3;7;179;0;2014;0;98146;47.4973;-122.346;143;822;2944802
9;1;2015;6;5.0;281;1677;2.0;0;0;3;7;281;0;2005;0;98030;47.3651;-122.197;130;3212;3820800
15;9;2014;4;3.5;295;452;2.0;0;0;3;8;222;73;2007;0;98055;47.4482;-122.206;265;418;3502400
24;3;2015;4;3.25;274;387;2.0;0;0;3;10;205;69;2014;0;98027;47.5297;-122.073;259;343;6684044
29;1;2015;3;3.25;133;119;3.0;0;0;3;8;133;0;2007;0;98107;47.6712;-122.38;133;115;4258600
25;8;2014;2;1.5;95;118;3.0;0;0;3;8;95;0;2008;0;98103;47.7003;-122.346;91;131;2308400
21;7;2014;3;2.5;153;167;3.0;0;0;3;8;153;0;2007;0;98133;47.7107;-122.332;153;173;2945200
3;3;2015;3;2.0;98;60;3.0;0;0;3;7;98;0;2007;0;98103;47.6828;-122.345;134;139;3223800
30;5;2014;4;2.75;243;559;2.0;0;0;3;8;243;0;2013;0;98045;47.484;-121.771;259;624;3975471
10;7;2014;4;2.5;170;359;2.0;0;0;3;7;170;0;2007;0;98118;47.5186;-122.276;216;359;2189000
22;5;2014;3;2.25;93;78;2.0;0;0;3;7;74;19;2007;0;98117;47.6983;-122.367;93;103;2547200
5;8;2014;4;2.5;192;411;2.0;0;0;3;7;192;0;2007;0;98065;47.5208;-121.869;192;423;3383000
27;2;2015;4;3.5;266;204;3.0;0;0;3;10;266;0;2013;0;98102;47.6262;-122.323;185;128;11542000
10;2;2015;3;2.0;178;528;1.0;0;3;3;9;178;0;2007;0;98022;47.1952;-121.976;221;446;2706400
1;10;2014;3;2.5;112;190;2.0;0;0;3;9;85;27;2008;0;98106;47.5212;-122.357;99;60;2387204
26;12;2014;5;3.5;454;1118;2.0;0;0;3;9;334;121;2014;0;98011;47.7338;-122.208;426;936;6892962
15;8;2014;4;2.5;318;1583;2.0;0;0;3;9;318;0;2007;0;98034;47.718;-122.241;234;1318;5731200
2;10;2014;4;3.5;267;300;2.0;0;3;3;9;192;74;2006;0;98178;47.5009;-122.225;164;599;3661600
19;11;2014;3;2.5;149;190;2.0;0;0;3;8;149;0;2005;0;98027;47.5341;-122.067;134;127;2985000
11;5;2015;2;1.5;89;170;2.0;0;0;3;7;89;0;2005;0;98122;47.6032;-122.308;137;170;3073993
14;1;2015;3;2.75;162;524;1.0;0;3;3;7;162;0;2010;0;98022;47.1942;-121.977;221;495;2228800
8;8;2014;4;2.5;239;439;2.0;0;0;3;8;239;0;2011;0;98001;47.3058;-122.277;239;495;2857640
2;5;2014;5;3.25;340;1114;2.0;0;2;3;10;340;0;2006;0;98065;47.5337;-121.86;308;1044;6248600
6;2;2015;3;2.25;132;114;2.0;0;0;3;8;87;45;2009;0;98144;47.5703;-122.288;130;114;3383000
4;5;2015;5;2.5;285;669;2.0;0;0;3;8;285;0;2005;0;98059;47.4939;-122.137;241;669;4577000
3;3;2015;3;2.5;178;13436;1.0;0;0;3;8;178;0;2014;0;98022;47.2683;-121.946;187;4532;3701400
6;5;2015;4;3.25;386;960;2.0;0;0;3;10;386;0;2014;0;98004;47.6235;-122.192;171;960;14726000
18;2;2015;4;3.25;304;1003;2.0;0;0;3;9;304;0;2008;0;98166;47.4585;-122.361;187;1083;5731200
6;5;2014;5;3.75;268;465;1.0;0;0;3;7;122;147;2006;0;98108;47.5701;-122.296;179;475;3104400
29;4;2015;3;2.5;319;945;2.0;0;0;3;10;319;0;2014;0;98034;47.7159;-122.251;289;1146;17551800
2;7;2014;4;3.5;315;370;2.0;0;0;3;9;242;72;2014;0;98199;47.6482;-122.408;311;387;8395332
10;6;2014;6;3.75;272;1392;2.0;0;3;3;9;272;0;2013;0;98006;47.5441;-122.117;298;1002;7283400
22;4;2015;2;2.25;121;122;3.0;0;0;3;8;121;0;2008;0;98103;47.6536;-122.356;121;122;4473520
20;11;2014;2;1.75;116;112;2.0;0;0;3;7;97;20;2007;0;98144;47.6004;-122.299;116;154;2778040
14;8;2014;4;2.5;215;725;2.0;0;0;3;8;215;0;2011;0;98042;47.3737;-122.164;215;663;2985000
12;12;2014;2;2.25;126;124;3.0;0;0;3;8;126;0;2008;0;98107;47.6714;-122.392;119;120;3820402
9;1;2015;4;2.5;188;474;2.0;0;0;3;7;188;0;2010;0;98023;47.2822;-122.357;214;528;2539240
3;10;2014;3;1.5;118;99;3.0;0;0;3;8;118;0;2009;0;98133;47.7236;-122.353;101;104;2587000
21;8;2014;4;2.75;259;752;2.0;0;0;3;8;259;0;2013;0;98045;47.4834;-121.773;259;572;4025030
5;3;2015;4;2.5;216;385;2.0;0;0;3;7;216;0;2010;0;98038;47.3662;-122.019;200;385;2706400
23;1;2015;3;2.5;163;590;2.0;0;0;3;7;163;0;2012;0;98001;47.2589;-122.256;130;566;1990000
26;9;2014;4;2.5;189;427;2.0;0;0;3;8;189;0;2014;0;98001;47.3515;-122.275;190;437;2782020
24;4;2015;3;2.5;118;80;2.0;0;0;3;7;100;18;2008;0;98118;47.5351;-122.279;151;720;2314370
5;5;2015;5;3.25;252;219;2.0;0;0;3;8;207;45;2013;0;98027;47.5394;-122.028;201;196;5691400
11;8;2014;4;2.75;234;783;2.0;0;0;3;8;234;0;2014;0;98125;47.7214;-122.289;176;722;5492002
24;9;2014;2;2.5;124;117;3.0;0;0;3;8;124;0;2008;0;98117;47.6788;-122.388;140;117;3383000
19;1;2015;2;3.0;146;119;3.0;0;0;3;8;146;0;2014;0;98107;47.6741;-122.384;146;232;5229720
20;11;2014;4;3.5;250;517;2.0;0;0;3;7;250;0;2007;0;98038;47.3537;-122.018;205;376;2865202
31;7;2014;4;2.75;230;397;2.0;0;0;3;7;230;0;2014;0;98002;47.345;-122.21;230;372;2546404
16;4;2015;3;3.75;210;190;2.0;0;0;3;9;109;101;2010;0;98118;47.566;-122.29;198;286;4234720
30;3;2015;2;1.0;78;80;3.0;0;0;3;8;78;0;2008;0;98103;47.6974;-122.349;103;111;2316360
21;7;2014;3;3.25;160;124;2.0;0;0;3;8;96;64;2004;0;98112;47.62;-122.309;160;141;5373000
21;1;2015;3;2.25;273;604;3.0;0;0;3;9;273;0;2014;0;98136;47.5482;-122.388;156;604;7044600
21;10;2014;5;3.5;387;844;2.0;0;0;3;10;387;0;2008;0;98004;47.5918;-122.196;179;1267;11542000
16;10;2014;6;4.25;400;929;2.0;0;0;3;8;274;126;2008;0;98074;47.6214;-122.062;195;929;6208800
12;7;2014;4;2.75;280;669;2.0;0;0;3;9;280;0;2014;0;98033;47.6948;-122.179;280;669;6686002
24;4;2015;3;2.5;202;184;2.5;0;0;3;8;202;0;2008;0;98027;47.5401;-122.027;200;184;5134200
23;12;2014;3;2.5;147;297;2.0;0;0;3;7;147;0;2011;0;98002;47.3451;-122.215;147;260;2093480
30;10;2014;2;2.25;103;120;3.0;0;0;3;8;103;0;2006;0;98103;47.6968;-122.34;126;116;2746200
25;11;2014;4;2.5;225;465;2.0;0;0;3;8;225;0;2013;0;98059;47.4795;-122.126;255;508;4019800
3;9;2014;2;2.25;133;112;2.0;0;0;3;8;124;8;2005;0;98115;47.6765;-122.301;133;94;4159100
11;8;2014;3;2.5;222;445;2.0;0;0;3;8;222;0;2012;0;98055;47.4517;-122.204;227;509;3184000
19;6;2014;3;2.25;115;88;3.0;0;0;3;8;115;0;2008;0;98103;47.6488;-122.334;122;106;4322280
13;10;2014;4;2.5;277;1122;1.0;0;0;3;8;177;99;2007;0;98056;47.5074;-122.172;208;1122;3940200
11;9;2014;4;3.5;276;612;2.0;0;0;3;8;210;66;2014;0;98059;47.4776;-122.122;276;529;4377960
11;2;2015;3;2.5;216;531;2.0;0;0;3;8;216;0;2010;0;98030;47.362;-122.2;204;531;2607338
9;4;2015;5;3.25;310;843;2.0;0;0;3;8;242;69;2005;0;98065;47.5446;-121.88;257;617;5492400
18;3;2015;4;2.25;240;267;2.0;0;0;3;9;240;0;2015;0;98116;47.5674;-122.392;120;534;5357080
21;7;2014;3;2.5;189;363;2.0;0;0;3;9;189;0;2014;0;98003;47.341;-122.18;189;364;3060103
15;8;2014;4;2.75;319;604;2.0;0;0;3;9;283;35;2006;0;98052;47.7079;-122.106;285;632;6208800
29;10;2014;5;3.75;309;468;2.0;0;2;3;9;229;80;2014;0;98103;47.6497;-122.339;165;371;10945000
24;3;2015;5;3.5;299;472;2.0;0;0;3;8;299;0;2013;0;98052;47.7048;-122.111;276;534;7569705
29;3;2015;2;2.25;115;70;2.0;0;0;3;7;107;8;2008;0;98027;47.5322;-122.073;115;70;2666202
9;6;2014;3;3.5;139;116;2.0;0;0;3;8;115;24;2004;0;98107;47.6727;-122.373;134;172;3892440
20;4;2015;3;3.0;328;775;2.0;0;0;3;10;328;0;2006;0;98028;47.7338;-122.234;180;892;4776000
22;8;2014;3;2.25;117;85;2.0;0;0;3;8;95;22;2007;0;98106;47.555;-122.363;117;98;2244720
1;8;2014;4;4.0;387;788;2.0;0;0;3;10;299;88;2007;0;98023;47.3029;-122.387;405;753;3518320
12;5;2015;2;1.5;96;265;2.0;0;0;3;7;96;0;1995;0;98038;47.3845;-122.039;96;279;1751200
18;2;2015;3;2.5;286;520;2.0;0;0;3;8;286;0;2006;0;98055;47.4372;-122.206;286;493;3892440
23;12;2014;3;1.5;100;403;2.0;0;0;3;7;100;0;2009;0;98042;47.386;-122.162;134;403;1990000
24;7;2014;4;2.75;259;465;2.0;0;0;3;8;259;0;2014;0;98045;47.4831;-121.773;243;513;3854702
2;3;2015;3;2.5;380;1577;2.0;0;2;3;11;334;46;2007;0;98177;47.7258;-122.37;347;1577;13372800
24;4;2015;3;2.5;167;405;2.0;0;0;3;8;167;0;2013;0;98065;47.5337;-121.841;167;340;3582000
14;11;2014;2;1.5;77;119;2.0;0;0;3;7;77;0;2005;0;98122;47.6175;-122.297;143;138;2380040
29;10;2014;3;2.5;212;423;2.0;0;0;3;8;212;0;2010;0;98028;47.7733;-122.266;192;428;3582000
23;1;2015;4;3.0;196;119;2.0;0;0;3;9;159;37;2007;0;98029;47.5444;-122.014;186;119;4656600
3;11;2014;3;2.25;146;156;3.0;0;0;3;8;146;0;2014;0;98103;47.6585;-122.348;120;174;5253600
12;5;2014;2;1.5;77;124;2.0;0;0;3;7;77;0;2005;0;98136;47.5506;-122.381;104;448;2399940
15;9;2014;4;3.75;383;767;2.0;0;0;3;10;383;0;2012;0;98075;47.5872;-122.055;347;774;7561602
30;10;2014;4;2.5;236;535;2.0;0;0;3;9;236;0;2009;0;98029;47.5405;-121.993;240;334;6049520
16;3;2015;4;2.75;190;372;2.0;0;0;3;8;190;0;2014;0;98001;47.3522;-122.275;190;372;2825800
23;7;2014;4;2.75;286;673;2.0;0;0;3;9;286;0;2014;0;98033;47.6948;-122.178;280;669;7084002
1;7;2014;3;2.5;222;184;2.0;0;0;3;8;206;16;2008;0;98027;47.5405;-122.027;200;184;5013208
24;4;2015;4;2.5;295;474;2.0;0;0;3;9;295;0;2012;0;98056;47.5187;-122.208;147;474;5930200
3;11;2014;2;1.5;115;124;2.0;0;0;3;7;98;18;2007;0;98144;47.5959;-122.298;116;133;3024004
14;11;2014;3;2.5;101;106;2.0;0;0;3;8;89;12;2009;0;98126;47.5664;-122.369;130;125;2666600
12;5;2014;5;4.5;430;588;2.0;0;0;3;9;298;132;2006;0;98065;47.5382;-121.86;411;631;6439640
26;8;2014;4;2.5;300;548;2.0;0;0;3;8;300;0;2012;0;98065;47.515;-121.869;253;548;4536802
8;8;2014;4;3.5;326;861;2.0;0;0;3;10;326;0;2001;0;98065;47.5413;-121.877;343;968;5755080
10;11;2014;4;2.5;166;237;2.0;0;0;3;8;166;0;2009;0;98030;47.3582;-122.2;157;251;2244720
30;10;2014;5;3.25;219;360;2.0;0;0;3;8;185;34;2006;0;98108;47.5635;-122.299;160;285;4536404
21;1;2015;4;2.0;217;903;1.0;0;0;3;7;217;0;2009;0;98146;47.4842;-122.347;110;1254;3064600
7;7;2014;3;2.25;151;100;3.0;0;0;3;8;143;7;2009;0;98027;47.5405;-122.026;151;115;3343200
6;8;2014;3;3.25;361;321;2.0;0;0;3;12;268;93;2006;0;98102;47.626;-122.323;266;204;17910000
15;9;2014;4;3.5;334;496;2.0;0;2;3;9;292;42;2006;0;98115;47.6762;-122.267;195;581;9591800
8;12;2014;4;3.0;184;414;2.0;0;0;3;7;184;0;2012;0;98002;47.3532;-122.211;195;316;2324320
16;3;2015;3;2.25;152;95;3.0;0;0;3;8;152;0;2014;0;98105;47.6636;-122.319;160;182;5134200
19;3;2015;4;2.0;125;88;3.0;0;0;3;7;125;0;2008;0;98027;47.5394;-122.026;129;88;2423820
7;5;2015;4;3.5;254;530;2.0;0;0;3;8;186;68;2011;0;98019;47.7327;-121.965;226;548;3896420
24;4;2015;4;4.0;521;1028;3.0;0;0;3;11;441;80;2006;0;98074;47.65;-122.065;424;1028;12600680
6;1;2015;2;1.0;89;185;2.0;0;0;3;7;89;0;2012;0;98115;47.6911;-122.313;105;185;3104400
2;10;2014;4;3.5;282;372;2.0;0;0;3;8;218;64;2013;0;98029;47.5439;-122.011;190;372;6487400
3;4;2015;3;3.5;236;983;2.0;0;1;3;9;187;49;2014;0;98006;47.547;-122.192;301;913;5723240
3;4;2015;4;2.5;208;446;2.0;0;0;3;8;208;0;2014;0;98001;47.2911;-122.266;208;468;2636432
7;5;2014;3;1.5;117;118;2.0;0;0;3;7;97;20;2005;0;98133;47.7111;-122.331;117;137;1950200
9;9;2014;5;4.0;298;669;2.0;0;0;3;8;224;74;2011;0;98019;47.7329;-121.966;255;669;3701400
30;9;2014;3;2.5;151;109;3.0;0;4;3;8;137;14;2008;0;98103;47.6681;-122.355;151;140;4616800
14;4;2015;3;2.0;147;183;2.5;0;2;3;8;110;37;2007;0;98116;47.5903;-122.386;139;177;4298400
18;11;2014;3;2.5;133;116;3.0;0;0;3;7;133;0;2007;0;98103;47.6904;-122.342;126;118;3176040
4;8;2014;4;2.5;172;501;2.0;0;0;3;8;172;0;2009;0;98038;47.3494;-122.041;199;473;2610880
11;5;2015;4;2.5;310;494;2.0;0;0;3;10;310;0;2010;0;98065;47.5167;-121.885;299;511;5579960
22;10;2014;3;2.75;248;446;2.0;0;0;3;8;248;0;2014;0;98038;47.3483;-122.042;217;465;3247680
12;2;2015;5;4.25;433;1505;2.0;0;2;3;11;433;0;2005;0;98004;47.6326;-122.216;310;1505;21023156
14;8;2014;3;2.5;144;86;2.0;0;0;3;8;98;46;2006;0;98144;47.5857;-122.314;144;121;3542200
21;10;2014;4;2.5;322;618;2.0;0;0;3;9;322;0;2005;0;98065;47.5426;-121.879;254;574;5353100
9;7;2014;3;2.5;280;652;2.0;0;0;3;8;280;0;2009;0;98059;47.4949;-122.149;281;574;4282480
4;9;2014;5;3.5;365;882;2.0;0;0;3;10;246;119;2014;0;98023;47.3008;-122.386;326;882;3582000
19;6;2014;3;2.5;167;251;2.0;0;0;3;8;167;0;2011;0;98126;47.5458;-122.369;128;111;2885500
15;10;2014;3;2.5;146;144;3.0;0;0;3;8;146;0;2008;0;98103;47.6961;-122.341;146;158;3303002
27;1;2015;3;2.5;207;366;2.0;0;0;3;8;207;0;2014;0;98133;47.73;-122.335;207;390;5412402
12;11;2014;4;2.5;225;677;2.0;0;0;3;8;225;0;2005;0;98023;47.3227;-122.37;232;696;2308400
23;10;2014;3;2.0;108;109;2.0;0;0;3;7;73;34;2007;0;98106;47.5225;-122.357;108;92;1830800
20;2;2015;2;2.0;134;433;1.0;0;0;3;8;134;0;2010;0;98053;47.709;-122.019;140;427;3502002
22;5;2014;4;2.5;191;346;2.0;0;0;3;8;191;0;2014;0;98003;47.2824;-122.295;191;488;2785204
22;12;2014;5;2.5;258;861;2.0;0;0;3;8;258;0;2014;0;98126;47.5168;-122.378;107;786;4378000
30;4;2015;4;4.25;346;534;2.0;0;2;3;9;275;71;2006;0;98116;47.5632;-122.399;237;534;8358000
19;3;2015;2;2.25;136;172;2.0;0;0;3;9;110;26;2014;0;98119;47.6461;-122.362;167;397;5213800
10;11;2014;3;3.5;127;143;2.0;0;0;3;8;102;25;2006;0;98116;47.5638;-122.388;127;85;3064600
10;4;2015;6;4.5;334;568;2.0;0;0;3;9;233;101;2012;0;98118;47.5687;-122.291;126;539;5810792
16;6;2014;3;2.25;132;119;3.0;0;0;3;8;132;0;2006;0;98103;47.6533;-122.346;142;119;4170642
12;5;2014;2;2.5;91;83;2.0;0;0;3;8;62;29;2009;0;98116;47.5874;-122.386;91;84;2937240
5;5;2014;3;2.5;166;251;2.0;0;0;3;8;166;0;2010;0;98027;47.564;-122.093;176;286;4058804
15;7;2014;3;2.5;187;502;2.0;0;0;3;7;187;0;2006;0;98042;47.3338;-122.052;212;478;2244720
27;8;2014;3;2.5;220;390;2.0;0;0;3;8;220;0;2014;0;98038;47.3696;-122.018;220;390;3087405
20;11;2014;4;2.5;238;580;2.0;0;0;3;8;238;0;2007;0;98178;47.4899;-122.255;238;580;3064600
9;6;2014;3;2.5;177;578;2.0;0;0;3;7;177;0;2005;0;98075;47.5941;-122.004;210;506;4266560
25;6;2014;2;2.25;125;139;2.0;0;0;3;8;98;28;2007;0;98136;47.5421;-122.388;116;112;3144200
17;11;2014;4;2.75;246;624;2.0;0;0;3;10;246;0;2014;0;98056;47.4947;-122.171;255;736;4338200
13;4;2015;4;2.5;281;654;2.0;0;4;3;9;281;0;2001;0;98065;47.5344;-121.874;281;629;5691400
10;7;2014;3;2.5;139;209;2.0;0;0;3;7;139;0;2005;0;98029;47.5538;-121.997;134;190;2770080
1;8;2014;3;1.75;123;94;3.0;0;0;3;9;123;0;2015;0;98122;47.6047;-122.305;128;139;3621800
3;6;2014;4;2.75;290;710;2.0;0;0;3;10;290;0;2010;0;98065;47.5156;-121.884;277;562;4577000
7;10;2014;3;2.25;143;118;3.0;0;0;3;7;143;0;2014;0;98103;47.6935;-122.341;114;135;3581602
25;6;2014;3;2.5;167;259;2.0;0;0;3;8;167;0;2011;0;98126;47.5455;-122.371;147;189;2897440
1;12;2014;4;2.5;338;594;2.0;0;0;3;9;338;0;2014;0;98052;47.7049;-122.123;332;586;7426600
27;6;2014;3;2.5;227;386;2.0;0;0;3;9;227;0;2003;0;98052;47.665;-122.087;189;385;5651600
13;2;2015;4;4.0;369;679;2.0;0;0;3;9;369;0;2014;0;98074;47.6173;-122.056;331;488;7561920
31;7;2014;3;2.5;191;390;2.0;0;0;3;8;191;0;2014;0;98038;47.3706;-122.017;220;390;2602832
8;7;2014;3;2.5;236;427;2.0;0;0;3;8;236;0;2013;0;98092;47.2584;-122.196;239;446;2671424
7;5;2014;5;4.5;397;750;2.0;0;0;3;11;316;81;2007;0;98033;47.699;-122.206;381;988;12198700
26;11;2014;3;2.5;123;293;2.0;0;0;3;7;123;0;2005;0;98118;47.5328;-122.282;129;160;2387602
14;10;2014;4;2.75;310;530;2.0;0;0;3;11;310;0;2013;0;98059;47.5059;-122.146;310;645;7657520
13;8;2014;2;2.5;148;156;2.0;0;0;3;8;148;0;2012;0;98029;47.5449;-122.011;148;156;3150767
14;10;2014;5;2.75;252;418;2.0;0;0;3;8;252;0;2014;0;98038;47.3547;-122.062;252;430;3338058
26;8;2014;4;2.75;292;674;2.0;0;1;3;10;292;0;2006;0;98034;47.7064;-122.232;278;1263;7323200
29;8;2014;3;2.25;134;96;2.0;0;0;3;7;121;13;2005;0;98027;47.5339;-122.067;134;128;2913360
16;5;2014;4;2.5;226;465;2.0;0;0;3;7;226;0;2009;0;98065;47.515;-121.873;226;505;3820800
20;11;2014;3;3.25;127;85;2.0;0;0;3;8;102;25;2006;0;98116;47.5639;-122.388;127;106;3088480
21;4;2015;4;3.5;469;884;2.0;0;0;3;11;335;134;2007;0;98004;47.6364;-122.209;226;859;18467200
21;1;2015;3;2.5;173;120;2.0;0;0;3;9;115;58;2010;0;98122;47.6179;-122.301;159;142;5810800
21;5;2014;5;3.75;495;557;2.0;0;2;3;10;332;164;2006;0;98027;47.5401;-122.073;411;539;7562000
28;7;2014;3;3.25;159;202;2.0;0;0;3;7;130;29;2014;0;98106;47.5434;-122.368;128;121;2857560
16;10;2014;4;2.5;246;383;2.0;0;0;3;8;246;0;2014;0;98146;47.5019;-122.34;189;350;3173262
14;11;2014;4;2.5;241;733;2.0;0;0;3;9;241;0;2006;0;98056;47.5055;-122.194;130;733;4218800
23;7;2014;4;2.5;242;517;2.0;0;0;3;9;242;0;2013;0;98056;47.5137;-122.169;253;687;4858466
2;5;2014;3;2.5;164;115;3.0;0;0;3;8;149;16;2007;0;98103;47.6965;-122.342;156;112;3471436
20;6;2014;4;2.75;347;745;2.0;0;0;3;10;347;0;2012;0;98074;47.6036;-122.059;341;769;7363000
13;3;2015;4;2.5;225;487;2.0;0;0;3;9;225;0;2007;0;98166;47.4729;-122.35;130;488;3581602
27;5;2014;4;2.5;309;687;2.0;0;0;3;9;309;0;2009;0;98052;47.679;-122.153;245;799;6049600
8;7;2014;3;2.25;177;323;2.0;0;0;3;8;177;0;2009;0;98055;47.4293;-122.188;159;295;2332280
12;2;2015;2;2.5;202;712;1.0;0;2;3;8;202;0;2013;0;98053;47.7112;-122.019;214;660;5532200
4;6;2014;3;2.5;226;477;2.0;0;0;3;7;226;0;2011;0;98002;47.3517;-122.21;226;429;2268600
30;12;2014;5;4.0;388;1119;2.0;0;0;3;10;388;0;2014;0;98075;47.5959;-122.014;167;562;9996009
14;7;2014;3;2.5;167;259;2.0;0;0;3;8;167;0;2011;0;98126;47.5442;-122.371;147;243;3024004
27;4;2015;5;2.5;239;689;2.0;0;0;3;8;239;0;2006;0;98019;47.7265;-121.957;268;748;3757120
7;7;2014;4;2.5;194;483;2.0;0;0;3;7;194;0;2007;0;98031;47.3986;-122.166;194;486;2388000
20;11;2014;4;2.5;259;368;2.0;0;0;3;7;259;0;2007;0;98001;47.3059;-122.28;237;368;2165120
20;11;2014;4;2.5;270;547;2.0;0;0;3;9;270;0;2014;0;98092;47.2599;-122.192;249;460;3330424
22;12;2014;5;2.5;237;595;2.0;0;0;3;7;237;0;2008;0;98065;47.5191;-121.869;203;548;3701400
16;7;2014;4;2.75;330;873;2.0;0;0;3;9;330;0;2014;0;98059;47.4827;-122.131;330;875;5253202
7;1;2015;3;2.25;148;86;3.0;0;0;3;8;148;0;2014;0;98136;47.5402;-122.387;152;123;3860202
26;4;2015;3;2.25;181;183;2.0;0;0;4;7;108;73;1979;0;98056;47.5179;-122.195;181;183;2857640
17;6;2014;4;2.5;302;418;2.0;0;0;3;8;302;0;2009;0;98059;47.4944;-122.149;281;420;4131240
27;5;2014;5;4.5;426;1364;2.0;0;0;3;10;426;0;2009;0;98033;47.664;-122.2;281;881;13611600
17;6;2014;4;2.75;285;669;2.0;0;0;3;9;285;0;2006;0;98059;47.4897;-122.147;268;777;4258600
9;4;2015;4;3.25;281;710;2.0;0;0;3;8;263;19;2006;0;98065;47.5457;-121.881;316;642;4958682
11;8;2014;3;2.5;242;543;2.0;0;0;3;8;242;0;2005;0;98059;47.4821;-122.142;261;465;4099400
22;5;2014;4;3.5;293;576;2.0;0;0;3;7;293;0;2005;0;98042;47.3993;-122.162;274;552;2626800
13;2;2015;3;1.5;115;91;3.0;0;0;3;8;115;0;2009;0;98133;47.7235;-122.353;115;95;2531280
7;10;2014;3;2.5;156;260;2.0;0;0;3;7;156;0;2011;0;98011;47.745;-122.181;178;253;3494440
24;3;2015;3;2.5;206;490;2.0;0;0;3;8;206;0;2006;0;98146;47.5132;-122.387;150;492;4298400
17;7;2014;4;3.25;446;1182;2.0;0;0;3;10;446;0;2011;0;98059;47.5311;-122.134;441;1264;8588840
26;3;2015;4;2.5;288;437;2.0;0;0;3;9;288;0;2010;0;98038;47.3785;-122.023;228;477;3462600
22;1;2015;4;4.0;729;8329;2.0;0;0;3;12;729;0;2006;0;98027;47.5406;-121.982;577;8903;21492000
17;10;2014;4;2.75;334;523;2.0;0;0;3;10;334;0;2012;0;98052;47.6959;-122.133;334;523;8756000
6;2;2015;4;2.0;148;88;3.0;0;0;3;7;148;0;2008;0;98027;47.54;-122.026;129;88;2335997
12;5;2015;3;2.5;208;446;2.0;0;0;3;8;208;0;2013;0;98092;47.2581;-122.2;187;446;2610880
8;7;2014;3;3.5;231;333;2.0;0;0;3;8;160;72;2005;0;98027;47.5338;-122.067;134;148;4378000
2;4;2015;3;2.0;142;134;3.0;0;0;3;9;142;0;2015;0;98107;47.6692;-122.372;151;135;5166040
8;7;2014;4;2.5;200;292;2.0;0;0;3;7;200;0;2010;0;98059;47.5048;-122.154;245;297;3462600
20;6;2014;3;2.5;227;446;2.0;0;0;3;10;227;0;2014;0;98106;47.5595;-122.365;110;509;4975000
29;4;2015;3;1.5;118;138;3.0;0;0;3;8;118;0;2007;0;98115;47.6987;-122.317;118;131;3303400
3;6;2014;3;2.25;135;437;2.0;0;0;3;7;135;0;2009;0;98028;47.761;-122.232;138;434;3184000
6;5;2014;3;2.5;250;376;3.0;0;0;3;10;250;0;2014;0;98117;47.6797;-122.385;190;465;7792840
20;2;2015;4;2.5;256;449;2.0;0;0;3;7;256;0;2003;0;98053;47.685;-122.039;233;449;4976990
